Date,next_variance_percent_squared,downside_5d_forecast,monte_carlo_se,historical_downside_5d
2020-03-20,40.29851743752365,0.009817216699228484,0.00020725428345727578,0.010072058830888495
2020-03-23,37.21412399973258,0.008791905045224169,9.891263942619482e-05,0.009960506158078475
2020-03-24,33.136746711794814,0.007953765800380073,9.84506914422519e-05,0.009730953336641686
2020-03-25,29.50780481775408,0.006933260858842314,8.552027364291015e-05,0.009727570387332006
2020-03-26,26.277978794716464,0.006343276397604722,8.290750104095246e-05,0.009223308480466612
2020-03-27,25.199774363811205,0.006146816012685052,7.981754227696866e-05,0.00944069045997508
2020-03-30,22.443751277590206,0.005372163261451381,6.545499447335883e-05,0.00944069045997508
2020-03-31,20.458344680981398,0.0048732517724707405,5.833594635942653e-05,0.009291275876028446
2020-04-01,22.271155091565255,0.005289333069534822,7.001380708980559e-05,0.009797629578846815
2020-04-02,19.83722546007782,0.004783622521577236,6.128030817350658e-05,0.009521382342550943
2020-04-03,18.11165176810188,0.004388100576058096,5.572925135845616e-05,0.009505291652947502
2020-04-06,16.13518986146576,0.003898807369006561,5.090032357380674e-05,0.00798059451254938
2020-04-07,14.37610187218747,0.0034162784205759543,4.22726404749686e-05,0.00798059451254938
2020-04-08,12.810480726829947,0.0030304830208214943,3.848629081113134e-05,0.007386496749543583
2020-04-09,11.417048683788002,0.0027147033012956006,3.750005640401e-05,0.005097950532912244
2020-04-13,10.360847177222306,0.002445707641838495,2.8718953255951522e-05,0.005118791116886564
2020-04-14,9.236829100106798,0.002259556157180624,3.9038134147835284e-05,0.0021253964304305114
2020-04-15,9.164981522657927,0.002220429293707485,2.863891063272546e-05,0.002238269857682289
2020-04-16,8.172486345677015,0.001942988446083319,2.2955141057347802e-05,0.0015973483079877626
2020-04-17,7.289147112382501,0.0017183608188182898,2.207095300004811e-05,0.0015973483079877626
2020-04-20,7.148446441271079,0.0017057506195316719,2.0635035073471303e-05,0.0012106659137934763
2020-04-21,8.243129700416711,0.001943392448135489,2.3752450805305665e-05,0.0012777178227317602
2020-04-22,7.35202101672019,0.0017761788308047926,2.2645713157882267e-05,0.0012777178227317602
2020-04-23,6.5597729531752265,0.0015423220239920773,1.965561119724451e-05,0.001277719115529199
2020-04-24,5.853802090364607,0.0014122365652906041,2.036965569854952e-05,0.001277719115529199
2020-04-27,5.225474844905971,0.0012311724348940715,1.6872889729308008e-05,0.001055923862181279
2020-04-28,4.718676508405068,0.0011111335253394363,1.4436979521651446e-05,0.0010612100254612762
2020-04-29,4.215191888860523,0.0010043602025742013,1.3122736632729253e-05,0.0010056670092467358
2020-04-30,3.9579491492399494,0.0009315299559943332,1.1396766618662471e-05,0.0005209852480903221
2020-05-01,4.9641081841940125,0.0011469566744587824,1.351598041347228e-05,0.0006961917088006052
2020-05-04,4.433630661507338,0.0010427907801608628,1.3418653261912332e-05,0.0006439614926854176
2020-05-05,3.9614957644940985,0.0009362864308297368,1.2418660530419783e-05,0.0006439614926854176
2020-05-06,3.6470319438662266,0.0008544725119578395,1.0212296054639254e-05,0.0006554504296819887
2020-05-07,3.26140822324763,0.0007653017729821597,1.013353652511397e-05,0.0006554504296819887
2020-05-08,2.9181959138965694,0.0006817156369277609,8.403469216359093e-06,0.0006554504296819887
2020-05-11,2.61302051123588,0.000614412188352052,8.517329204697196e-06,0.0006346098457076699
2020-05-12,3.1611072842931227,0.0007396528128816927,9.440589600484725e-06,0.0007339314567033491
2020-05-13,3.4792067997109206,0.0008088651370193371,1.0329896619034332e-05,0.0006992505923911936
2020-05-14,3.112040712347836,0.0007362022337361492,9.397449739837402e-06,0.0006992505923911936
2020-05-15,2.785256041121882,0.0006614985676170801,8.897177470197398e-06,0.0006992505923911936
2020-05-18,2.494411584012056,0.0005772984974996424,7.3822192412319575e-06,0.0006216535628244814
2020-05-19,2.4652504502495294,0.0005808285401550789,7.927857457021206e-06,0.0004175431573910859
2020-05-20,2.2096006349543384,0.0005139124993062865,7.153701473178604e-06,0.0004175431573910859
2020-05-21,2.091415146536061,0.0004842121963987802,5.596580286015149e-06,0.0004294566402248542
2020-05-22,1.876880236689847,0.00042881959671910484,5.092489196863609e-06,0.0004294566402248542
2020-05-26,1.6859401624469401,0.0003941771038652539,5.298486973255017e-06,0.0004294566402248542
2020-05-27,1.5159999323090054,0.0003469107564469188,4.3453906949195714e-06,0.0004241704769448568
2020-05-28,1.3762994761505842,0.00032188666426881147,4.9767306714119165e-06,0.00042502126133114665
2020-05-29,1.2404139417938396,0.00028656749163823804,3.782526154195992e-06,0.0004033493196691902
2020-06-01,1.1194732797952267,0.0002589371429950206,3.3146908107352578e-06,0.00022814285895890715
2020-06-02,1.0118338331543286,0.00023182471967443145,2.8431227868215735e-06,0.00022814285895890715
2020-06-03,0.916032716460494,0.00021351196055783417,2.801585133732993e-06,0.00022814285895890715
2020-06-04,0.8509202360266641,0.00019181572794533454,2.287538123636652e-06,0.0002183784715886512
2020-06-05,0.7728166114253087,0.0001802823076874252,2.4233885832500214e-06,0.0002183784715886512
2020-06-08,0.7033029276583491,0.0001609953559239063,2.214173210237404e-06,0.0002183784715886512
2020-06-09,0.7675127181520012,0.00017642910716446383,3.665336834161643e-06,0.00023227832496229404
2020-06-10,0.7727164723273934,0.00017617855313901103,2.160628631807751e-06,0.00014074065343822832
2020-06-11,7.306647525109476,0.0017668266769810153,2.5255176193190854e-05,0.0008934006697994093
2020-06-12,6.518534400446407,0.0015409276907329278,2.0728658601106786e-05,0.0008934006697994093
2020-06-15,5.817099008682678,0.0013847096090054572,1.6330005963992356e-05,0.0008934006697994093
2020-06-16,5.192808417114268,0.0012244001515041415,1.467656648223206e-05,0.0008934006697994093
2020-06-17,4.681006088587601,0.001111519411260721,1.3894541122046891e-05,0.0008713400427303624
2020-06-18,4.181747138439765,0.0010017393147854204,1.2551847050112694e-05,0.0008713400427303624
2020-06-19,3.8147251786680303,0.0008830349778865735,1.0861306214247416e-05,0.0008675900819566287
2020-06-22,3.410658332360604,0.0007908234635887336,9.306164753398389e-06,0.0008675900819566287
2020-06-23,3.0510312968895814,0.0007131424128209694,9.073450634079544e-06,0.0008675900819566287
2020-06-24,4.05711935927082,0.0009272977116957448,1.1154494122237976e-05,0.001030263843819781
2020-06-25,3.6263936775942645,0.0008477848305951003,1.050892905252425e-05,0.0010294130594334912
2020-06-26,4.396646661373023,0.0010596181915821289,1.3594248319278718e-05,0.0011704473990803664
2020-06-29,3.928579314036185,0.0009377573979330503,1.2405480098512328e-05,0.0011704473990803664
2020-06-30,3.5119906380242414,0.0008226951476015676,1.103636936674788e-05,0.0011704473990803664
2020-07-01,3.141218940385409,0.0007183843546750532,8.6728794514253e-06,0.0011704473990803664
2020-07-02,2.811225208712202,0.0006385203182804192,7.5080748978517925e-06,0.0011687228494540512
2020-07-06,2.517524627904431,0.000592040218854036,7.3097298707712834e-06,0.0011687228494540512
2020-07-07,2.4876200226618455,0.0005802541645778208,7.391461994959019e-06,0.0011953154541440203
2020-07-08,2.2295099719487297,0.0005168857273473423,6.231804403068155e-06,0.0011814156007703776
2020-07-09,2.076664914374776,0.0004880753491524109,6.277348903453416e-06,0.0011817344861128282
2020-07-10,1.8637522547404533,0.0004404337563651774,5.7424322442900494e-06,0.0003508819068120251
2020-07-13,1.8408217290574922,0.00041907891440520545,5.180900123869459e-06,0.00036962568174779174
2020-07-14,1.6538474175908904,0.0003910449848201263,8.038974622081821e-06,0.00036962568174779174
2020-07-15,1.4874367903482615,0.00033816657039310264,4.09324503447962e-06,0.00036962568174779174
2020-07-16,1.3686977634258966,0.0003215730663854554,4.225011964730706e-06,0.00036802331303991705
2020-07-17,1.23364827557632,0.0002818263484839624,3.471137230791747e-06,0.00036802331303991705
2020-07-20,1.1134517105746184,0.00025601367969387646,3.2854592496338924e-06,0.000359858498182444
2020-07-21,1.006474524150186,0.0002298846924113035,3.115850861147218e-06,0.000359858498182444
2020-07-22,0.911262831410666,0.0002074330527068744,2.658208178600133e-06,0.000359858498182444
2020-07-23,1.131810062206743,0.00025664226700614556,3.2051289859285455e-06,0.00023277535288817556
2020-07-24,1.1190611998612625,0.00025622000724258585,3.3663536756096306e-06,0.00024314474720014024
2020-07-27,1.011467074321272,0.00023020294877429417,2.8129409699679736e-06,0.00010211040755326491
2020-07-28,1.009284764333765,0.00023638875274291813,3.035974421038786e-06,0.00011216607976026288
2020-07-29,0.9137639976296167,0.0002092265901225377,2.791092469696317e-06,0.00011216607976026288
2020-07-30,0.8624145115937374,0.0001974236157732183,2.5020284947137923e-06,0.00011534789907141862
2020-07-31,0.7830467312306059,0.00018082355137259202,2.4613267100212654e-06,0.00011534789907141862
2020-08-03,0.7124079252391041,0.00016610262749697715,2.2809046171767006e-06,0.00011534789907141862
2020-08-04,0.6495380693722146,0.00014976941364436383,1.8820438879760568e-06,8.87552943814497e-05
2020-08-05,0.5935827241304082,0.000137906577580565,1.7313437200577277e-06,8.87552943814497e-05
2020-08-06,0.5437814224102513,0.0001254670609506081,1.7727135327348934e-06,8.065246956738544e-05
2020-08-07,0.49945733429491107,0.00011514789697834731,1.5333585324553693e-06,8.065246956738544e-05
2020-08-10,0.46000806852479037,0.00010580722960068432,1.3938753512951575e-06,6.190869463161882e-05
2020-08-11,0.5772239144990332,0.00013703975147104572,1.8761637254943777e-06,7.894336986999248e-05
2020-08-12,0.5292217764869869,0.00011994665564445497,1.5526891178415984e-06,7.894336986999248e-05
2020-08-13,0.4977030274566895,0.00011504795945253703,1.499912084292306e-06,7.704944327111605e-05
2020-08-14,0.4590598393539695,0.00010362309249958126,1.381694226720197e-06,7.704944327111605e-05
2020-08-17,0.42405354397314454,9.762855721916258e-05,1.8112997922698319e-06,7.704944327111605e-05
2020-08-18,0.39289728766140847,8.974290310893956e-05,1.1617585314951114e-06,7.704944327111605e-05
2020-08-19,0.40918230697003766,9.373951055310143e-05,1.152160293639632e-06,8.138399846395846e-05
2020-08-20,0.3796616091441334,8.697476318703147e-05,1.0838570376074076e-06,4.57933818950746e-05
2020-08-21,0.35338763704970294,8.398095328445518e-05,1.2506772468546865e-06,3.5423987583109925e-05
2020-08-24,0.3300033114592301,7.616025965365593e-05,1.0069569874395747e-06,3.5423987583109925e-05
2020-08-25,0.30919082519503266,7.15081851917239e-05,1.0924002969810852e-06,2.5368315376111953e-05
2020-08-26,0.2906673239368272,6.70709369476393e-05,8.568779080692295e-07,2.5368315376111956e-05
2020-08-27,0.27418106205984094,6.341100297220769e-05,8.04470287254815e-07,2.2186496064956217e-05
2020-08-28,0.25950798125897606,6.0485311926082045e-05,8.54889004566116e-07,2.2186496064956217e-05
2020-08-31,0.28101122092262193,6.568624567487729e-05,8.681078023393563e-07,2.5467217575852522e-05
2020-09-01,0.26558695013767797,6.239794159612111e-05,9.968389611887826e-07,2.5467217575852522e-05
2020-09-02,0.25185906123171364,5.801743865135123e-05,7.469203421187802e-07,2.5467217575852522e-05
2020-09-03,2.6251831015435934,0.0006310218952749406,8.637933247690688e-06,0.0003215488643530329
2020-09-04,2.501205444735762,0.0005768111886347325,7.27059503530978e-06,0.0003382164178133224
2020-09-08,3.7584991506073138,0.0008619494971064967,9.919780353445824e-06,0.0005248472965836875
2020-09-09,3.360616117879088,0.0007946473386106942,1.0021405860424293e-05,0.0005078126213453138
2020-09-10,3.6340896188228204,0.0008549362836554991,1.0355514119663559e-05,0.0005831872902825796
2020-09-11,3.2499023892447707,0.0007631147106851848,1.0231078263082568e-05,0.0005823700246488395
2020-09-14,2.9079555068676743,0.0006675101326782287,7.95751192485232e-06,0.0005823700246488395
2020-09-15,2.6036163988175383,0.0006093808325695593,7.264353069645237e-06,0.0005823700246488395
2020-09-16,2.3732213394520483,0.0005505722218487302,6.944764368784583e-06,0.0005863074219532114
2020-09-17,2.299215039076126,0.0005322047542281103,7.02655150397672e-06,0.0006013127398691078
2020-09-18,2.347030413415366,0.0005685901781080317,7.49256455644615e-06,0.0006344481822867347
2020-09-21,2.371809439737769,0.0005550965595567261,7.179275294354998e-06,0.0006654139862558084
2020-09-22,2.1264363914415356,0.0004964614887627548,6.323044602822471e-06,0.0006654139862558084
2020-09-23,3.0091266444131253,0.0007135813051190276,8.999790076177936e-06,0.000799868395913993
2020-09-24,2.693660599679837,0.0006409253814026988,8.31795023804955e-06,0.000799868395913993
2020-09-25,2.412889931420444,0.0005551703694725104,6.725211599938408e-06,0.000799868395913993
2020-09-28,2.1629987958420496,0.0004976172340698227,6.125058535183889e-06,0.000799868395913993
2020-09-29,2.0115370118432976,0.0004601841452556117,5.668531084289859e-06,0.0008040018492902376
2020-09-30,1.8057872058187674,0.00041387442519131277,5.159679412389386e-06,0.0008040018492902376
2020-10-01,1.6226660379587259,0.0003691783150145824,4.4235976001713286e-06,0.0008040018492902376
2020-10-02,1.6577105821258755,0.0003871944029250944,5.28910770304466e-06,0.0005304569596598092
2020-10-05,1.490875078893708,0.00034025883023041775,4.33175716097334e-06,0.0005137894061995196
2020-10-06,1.7692433109504035,0.00041108453304773836,5.298309537831374e-06,0.00037768504049309466
2020-10-07,1.590141289402455,0.0003749040941548663,5.189557404620009e-06,0.00037768504049309466
2020-10-08,1.4307371471305326,0.0003255380967574701,4.279414640925643e-06,0.0003023103715558288
2020-10-09,1.288864485092239,0.00030825566817227517,5.2477740109146214e-06,0.0003023103715558288
2020-10-12,1.1625951677021276,0.0002684096922517182,3.261142698351321e-06,0.0003023103715558288
2020-10-13,1.1488271649778516,0.00027192219049330485,4.145008310996356e-06,0.000312958290425655
2020-10-14,1.1299582406579378,0.00025831657686929764,4.27069708645854e-06,0.0003188910884737203
2020-10-15,1.0276619523409396,0.00023871852388074314,3.2082829504036053e-06,0.00029993301633514743
2020-10-16,0.93290056949298,0.00021417073623624159,2.7367684135842315e-06,0.00026688883236146503
2020-10-19,1.3314402588863112,0.00030544422016319094,3.928414043330991e-06,0.00029370925025448414
2020-10-20,1.2004884010925199,0.0002793265679258639,4.103552989266334e-06,0.00029370925025448414
2020-10-21,1.095949599775635,0.0002505367254477338,3.194543981070087e-06,0.00016015062929459247
2020-10-22,0.9908973188470444,0.00022584534787657305,2.949374244135616e-06,0.00016015062929459247
2020-10-23,0.8973988279288506,0.0002002070336143375,2.3297949177973276e-06,0.00016015062929459247
2020-10-26,1.522263589369131,0.0003519766686090599,4.493352984397197e-06,0.0002455305896800776
2020-10-27,1.4020731095365537,0.0003238417888663827,4.440526051214956e-06,0.0002410875141597067
2020-10-28,3.616971982900486,0.0008286843505246797,1.012261097380911e-05,0.0005331392263530463
2020-10-29,3.2346542968929315,0.0007657288808981588,1.0040570829196115e-05,0.0005331392263530463
2020-10-30,3.13062406784653,0.0007332117855894646,9.222585253878879e-06,0.0005377715772449892
2020-11-02,2.8017955743901335,0.0006636523742306384,9.719811771018535e-06,0.0005377715772449892
2020-11-03,2.509132077345504,0.0006020234232704882,7.921163632371908e-06,0.0004872450641810491
2020-11-04,2.248656102158306,0.0005169599399877601,6.253912568138439e-06,0.0004872450641810491
2020-11-05,2.0168276222321757,0.0004762050898378838,6.327177762486995e-06,0.0004872450641810491
2020-11-06,1.8118031995641513,0.0004204964397336543,6.5326892490546205e-06,0.00048725812059079876
2020-11-09,1.6280203846858479,0.00038098686306211276,4.724783074640847e-06,0.00048725812059079876
2020-11-10,1.47269367833777,0.0003383091423400455,4.23788286943256e-06,0.00047714809896263186
2020-11-11,1.3262065810216495,0.00030167585639768226,4.06682911006513e-06,0.0004672779036101947
2020-11-12,1.4020436719858078,0.000328874523273371,4.36080677448259e-06,0.0004904232763773181
2020-11-13,1.2633267566248858,0.0002949116631069217,4.067964071195093e-06,0.0004903320179333737
2020-11-16,1.1398661126823781,0.00026704661449478975,3.755056423481616e-06,0.0004325457960712808
2020-11-17,1.0993541516978578,0.00025524105980797245,3.3613363987250064e-06,0.0004397775497710927
2020-11-18,1.3042775974246243,0.0003001463440153715,3.943989606389427e-06,0.0004750919529879242
2020-11-19,1.1763131253770325,0.0002679080204098831,3.402391142495034e-06,0.0004750919529879242
2020-11-20,1.170147403503715,0.00027437196607943,3.861101521965993e-06,0.00048681485761695534
2020-11-23,1.0569347491312617,0.00024584776715098525,3.1979367217901306e-06,0.0004014348972314702
2020-11-24,0.9561733735275969,0.00021760708989468255,2.7062878127690886e-06,0.00039846379786470014
2020-11-25,0.8753482524756194,0.00019918853202852631,2.706613255227045e-06,0.00010700631116449197
2020-11-27,0.7945580020349489,0.00018494693342445187,2.705623425993686e-06,0.00010700631116449197
2020-11-30,0.7716755350498763,0.00017889594927479884,2.435608869772314e-06,8.473705192197799e-05
2020-12-01,0.7022873483850361,0.00016550508787284323,2.6734073513271544e-06,8.473705192197799e-05
2020-12-02,0.6405305670627676,0.000145289843500142,1.8961161294613578e-06,8.473705192197799e-05
2020-12-03,0.5870183302514592,0.00013283705303617416,1.8408155817499563e-06,8.475566229506196e-05
2020-12-04,0.5379389893278933,0.00012337876544787498,1.6583690392532039e-06,8.475566229506196e-05
2020-12-07,0.5078894342661563,0.00011643771133182268,1.4752987323362953e-06,8.57986166621317e-05
2020-12-08,0.4675127948916427,0.00010805831662240992,1.5229140981177701e-06,8.57986166621317e-05
2020-12-09,0.6094855609324052,0.00013970377350747853,1.799333421818996e-06,0.00010536957388097037
2020-12-10,0.5595766918190254,0.00012873640205228064,1.6798368793577876e-06,0.00010539635816657855
2020-12-11,0.519568944366966,0.00011598823402516016,1.386423293340146e-06,8.221284353499429e-05
2020-12-14,0.5279089863690508,0.00011955565913492579,1.4991150362897008e-06,8.722366110151977e-05
2020-12-15,0.48533056994548607,0.0001121782292640414,1.3742998357333925e-06,8.722366110151977e-05
2020-12-16,0.44743498456551856,0.00010452446875543764,1.3974381422478461e-06,7.999190740170782e-05
2020-12-17,0.41370720622344703,9.438730358047576e-05,1.1495145299718933e-06,4.378171548658344e-05
2020-12-18,0.424592046454081,9.782488781326913e-05,1.4455063475145499e-06,4.776727899888987e-05
2020-12-21,0.42717002650147146,9.638125809079849e-05,1.2507938630213124e-06,3.924026218977579e-05
2020-12-22,0.4057601387184483,9.216783901966139e-05,1.1471741587063963e-06,3.9950545564182245e-05
2020-12-23,0.37661581552248646,8.672130241657758e-05,1.2258988705972335e-06,3.9950545564182245e-05
2020-12-24,0.35067682387406307,8.027687477667505e-05,1.0936858656364577e-06,3.935632007105071e-05
2020-12-28,0.3275906371332365,7.458479491856278e-05,9.525311785953128e-07,3.935632007105071e-05
2020-12-29,0.3191989767062426,7.404312779804287e-05,9.76225821231251e-07,3.536643218841396e-05
2020-12-30,0.2995747655926142,6.873153809714023e-05,9.042690349263947e-07,3.536643218841396e-05
2020-12-31,0.2821088513985994,6.522206230848254e-05,9.61780778309855e-07,3.536643218841396e-05
2021-01-04,0.6593954178869376,0.0001494684085529241,1.8337496126108205e-06,8.168323440952045e-05
2021-01-05,0.6023559483044534,0.00013587582980433937,1.7295508491106706e-06,8.168323440952045e-05
2021-01-06,0.551589755684974,0.00012749567186677617,1.6395481942122515e-06,8.0627223632701e-05
2021-01-07,0.5064068966587131,0.00011787029545128611,1.52314938893585e-06,8.0627223632701e-05
2021-01-08,0.4661933087481706,0.00010699988674187506,1.7128056124708923e-06,6.0518369172203236e-05
2021-01-11,0.5350475384603562,0.00012386937328025016,1.6491443803550619e-06,7.18506244759493e-05
2021-01-12,0.4919647671753011,0.00011405709703607526,1.527832381174774e-06,7.150696537024406e-05
2021-01-13,0.45333954393308723,0.00010456681428926888,1.3614839994311305e-06,6.649614780371859e-05
2021-01-14,0.45157280187088983,0.00010450211280223391,1.4532974919805588e-06,6.956185608606249e-05
2021-01-15,0.5383829049727394,0.00012238960461942715,1.652806599160452e-06,8.285713000164162e-05
2021-01-19,0.4946525530075251,0.00011077691498842613,1.3438164436603435e-06,8.285713000164162e-05
2021-01-20,0.45573172349361546,0.0001034743662945745,1.353173552178874e-06,7.887156648933517e-05
2021-01-21,0.4210914587352664,9.484811088530251e-05,1.1792157807563296e-06,7.567567866941817e-05
2021-01-22,0.42347371854902227,9.861860767434305e-05,1.2692130022739199e-06,7.809733309406734e-05
2021-01-25,0.39238123221099624,9.096103389772078e-05,1.2227841797454568e-06,7.809733309406734e-05
2021-01-26,0.37372363034117206,8.614096144606753e-05,1.0978868629629478e-06,7.870652187368141e-05
2021-01-27,1.5679079215804732,0.00035522539696617367,4.4717763949582575e-06,0.00022803816766019016
2021-01-28,1.410949034763915,0.0003316955888551966,4.597247333909167e-06,0.00022712820674664617
2021-01-29,2.098231459836305,0.00048036432339287227,5.760184455628065e-06,0.0003273216693648516
2021-02-01,1.8829468827594515,0.00043984526867673983,5.806151453847606e-06,0.0003273216693648516
2021-02-02,1.691339590688088,0.0003961360384108668,5.054296832936262e-06,0.00028098625677066115
2021-02-03,1.5208055242286285,0.0003643992465050359,8.898562503032916e-06,0.00028098625677066115
2021-02-04,1.3690270219137588,0.0003115466432525641,3.919981225126952e-06,0.00028098625677066115
2021-02-05,1.2339413217764121,0.00027889969050433783,3.4720413931114946e-06,0.00028098625677066115
2021-02-08,1.1137125271626616,0.00026174262637176547,6.539648193041424e-06,0.00028098625677066115
2021-02-09,1.0097796962974077,0.00023553508905817404,3.0292393624649093e-06,0.0002697379296475016
2021-02-10,0.9162571580231201,0.00021204427175610535,2.9087123066330146e-06,0.0002697854346991735
2021-02-11,0.8309676915723538,0.0001928043286078211,2.4963979618308204e-06,0.0002697854346991735
2021-02-12,0.7550584744294611,0.0001748338171895558,2.482516788319027e-06,0.0002667197264168296
2021-02-16,0.6916302548099289,0.00016190402702314554,2.2583489544546745e-06,0.000253611948947029
2021-02-17,0.6313000039333868,0.00014421112567523795,2.033916884812988e-06,0.000253611948947029
2021-02-18,0.6230824238488474,0.00014613197776287715,2.660429326094945e-06,0.0002581398799693588
2021-02-19,0.5808532205141966,0.00013571034670543816,1.8418165648861233e-06,0.00025891974658015195
2021-02-22,0.666007101890935,0.00015247600556240654,2.173022156998645e-06,0.00027057831494192003
2021-02-23,0.6082404704808156,0.0001386217171183375,1.726217173601821e-06,0.00027057831494192003
2021-02-24,0.556827090261636,0.00012727930140091478,1.6419085408347986e-06,0.0002699691261623059
2021-02-25,1.697515033817134,0.0003984117408056419,4.83227656259091e-06,0.00026578727202290905
2021-02-26,1.5905256464262139,0.00036980437482803455,4.639608644127618e-06,0.0002724248311562998
2021-03-01,1.4310792320560346,0.0003340848624328145,4.205379289706597e-06,0.00017223136853809442
2021-03-02,1.4263486711810265,0.00033517750357246675,4.203461820018812e-06,0.0001874543331348663
2021-03-03,1.6576769751162272,0.0003897006248329861,5.110363144265089e-06,0.00023131578036204926
2021-03-04,1.8181226052733812,0.00041733603098110405,5.492994022058624e-06,0.0002695992878219548
2021-03-05,1.6336447737242397,0.00037903874839760376,4.649194228121361e-06,0.0002695992878219548
2021-03-08,1.529849824833113,0.0003575057415801776,4.448562891324623e-06,0.0002757963878258387
2021-03-09,1.3770766182714487,0.0003190651319823282,3.962036002576611e-06,0.0002757963878258387
2021-03-10,1.2411056127874391,0.00028679350837234886,3.670635168783283e-06,0.00027568567535964404
2021-03-11,1.120088879890168,0.00025813261714101505,4.419964652834551e-06,0.0002756381703079722
2021-03-12,1.0123817287295351,0.000236433606087102,3.285227836418458e-06,0.0002756381703079722
2021-03-15,0.916520353749373,0.0002110350597394858,2.7173118072450525e-06,0.0002756381703079722
2021-03-16,0.8378820851589072,0.0001953412205262573,2.4987227833991093e-06,0.0002758484987397274
2021-03-17,0.7612124137846343,0.00017309584733652262,2.182082004281879e-06,0.0002758484987397274
2021-03-18,1.1392607838803293,0.0002647250608592845,3.3645308319358912e-06,0.0003242438070896965
2021-03-19,1.0410459539766979,0.00024035609938256587,2.9848720055509386e-06,0.00032431972113785255
2021-03-22,0.9420320492619214,0.00021845379479200707,2.8738931844260427e-06,0.0003095292149770289
2021-03-23,0.9932947197418632,0.00022268132702706067,2.6313185313217134e-06,0.0003250157384048893
2021-03-24,0.9622194448785515,0.00022516331830039506,3.002586637300486e-06,0.0003314763568667839
2021-03-25,0.8718749847995532,0.00019994162223663359,2.5094544259263716e-06,0.000186326565219672
2021-03-26,0.7914667289717026,0.0001796863406393371,2.162754475332131e-06,0.00017968900608628118
2021-03-29,0.7222413550338375,0.00016499394586945958,2.0295659471697995e-06,0.000179752839561971
2021-03-30,0.678772670381113,0.0001516394700709573,2.0046206120442694e-06,0.00016628908792406356
2021-03-31,0.6196020647174587,0.00014257176545611755,1.9581338485263614e-06,0.00012242764069688065
2021-04-01,0.5669391212062385,0.00013175848320800534,2.0985934811793453e-06,8.414413323697511e-05
2021-04-05,0.5200681184818311,0.0001177905338733969,1.5126733172916909e-06,8.414413323697511e-05
2021-04-06,0.4810685810045222,0.00011137467807465034,1.5228331906758675e-06,7.803416034497039e-05
2021-04-07,0.4436417348543483,0.00010114995587886937,1.2663402599241196e-06,7.803416034497039e-05
2021-04-08,0.41033114317621655,9.37688204938202e-05,1.2206333551602734e-06,7.803416034497039e-05
2021-04-09,0.3806840948116547,8.855923152498159e-05,1.2204480684064512e-06,7.803416034497039e-05
2021-04-12,0.354397221998299,8.21485638057579e-05,1.0145477857955605e-06,7.803416034497039e-05
2021-04-13,0.3309018609082575,7.515769976109691e-05,9.424422343398546e-07,7.803416034497039e-05
2021-04-14,0.34123527956840466,7.85911814553594e-05,1.0651353411504466e-06,8.055226035938996e-05
2021-04-15,0.3191874864666042,7.27483890005748e-05,1.0151252717489958e-06,8.055226035938996e-05
2021-04-16,0.2995645390648608,6.91922696135622e-05,9.018073383672578e-07,2.7629020987091106e-05
2021-04-19,0.34107763718756834,7.902883428654083e-05,1.0086409093419737e-06,3.2807926165219413e-05
2021-04-20,0.44093045829837846,0.00010321883003609877,1.3530753844930001e-06,4.62089746990419e-05
2021-04-21,0.4079180564330798,9.369535329601365e-05,1.2782526997633814e-06,3.072245127118147e-05
2021-04-22,0.5626259719933675,0.0001288835662613411,1.6683497807486572e-06,4.5115749914511386e-05
2021-04-23,0.5162293351737128,0.00011469325857153074,1.4239282128664365e-06,4.5115749914511386e-05
2021-04-26,0.4749354623708368,0.00010788891680187454,1.4429718640883413e-06,4.5115749914511386e-05
2021-04-27,0.43944910738100296,9.918759396833156e-05,1.2781922935764154e-06,4.506352484524112e-05
2021-04-28,0.4081011937101749,9.356844220578936e-05,1.4252864387417708e-06,4.3324950435030205e-05
2021-04-29,0.3786993981629408,8.629834246526398e-05,1.0830880487503995e-06,4.3324950435030205e-05
2021-04-30,0.4523711593034215,0.00010309022948074503,1.3732990424274884e-06,5.4117257510583885e-05
2021-05-03,0.41810049387815446,9.450099639708472e-05,1.2034263240387992e-06,5.4117257510583885e-05
2021-05-04,0.47657727790482196,0.00011115921587165349,1.4893950738834724e-06,6.354606119004818e-05
2021-05-05,0.4397947598345377,0.00010033450864336955,1.3086417585992433e-06,6.354606119004818e-05
2021-05-06,0.40690726360146673,9.193843412934892e-05,1.1341294748888061e-06,6.354606119004818e-05
2021-05-07,0.37763677808045165,8.52520921839659e-05,1.0868731166928001e-06,6.354606119004818e-05
2021-05-10,0.5659494140033076,0.00013000597913757298,1.7708037506125053e-06,8.806037064681166e-05
2021-05-11,0.6954662725006535,0.0001557852001976893,1.973308381671458e-06,0.00010797291289001818
2021-05-12,1.5627653978096174,0.0003651338149732542,4.677990236020205e-06,0.00021789995804279318
2021-05-13,1.4063720926181964,0.00032071143333794127,3.9062021875335846e-06,0.00021789995804279318
2021-05-14,1.2671791317814292,0.0002983735411240751,3.8122526208107617e-06,0.00021789995804279318
2021-05-17,1.1624333680254455,0.00026253275522379084,3.1810589320422623e-06,0.00021348386178099185
2021-05-18,1.2150846187616409,0.0002755721205228584,3.2314171966209474e-06,0.00021864026664809538
